source_file,260630_0016.wav
sample_rate_hz,48000
fft_size,8192
max_frequency_hz,400.000000
dominant_frequency_hz,41.015625

frequency_hz,magnitude
0.000000,35.438574277006
5.859375,26.022771801845
11.718750,13.483277995187
17.578125,11.378695422454
23.437500,13.116031380316
29.296875,13.802243223000
35.156250,22.082155472135
41.015625,32.000782752833
46.875000,13.701321253806
52.734375,7.920160154377
58.593750,7.764323365866
64.453125,6.945958001483
70.312500,8.371462661007
76.171875,7.399722358000
82.031250,5.826044165787
87.890625,5.748173785166
93.750000,5.734295491025
99.609375,4.924974213723
105.468750,4.985484796836
111.328125,4.098161286657
117.187500,3.570916900706
123.046875,3.129102394158
128.906250,3.180282886131
134.765625,3.190301744808
140.625000,2.999644385964
146.484375,3.114674219259
152.343750,2.923685511156
158.203125,2.968555348509
164.062500,2.986262214958
169.921875,2.744959105406
175.781250,2.604908923414
181.640625,2.635245852178
187.500000,2.478501313762
193.359375,2.409380127570
199.218750,2.398295593953
205.078125,2.160543481416
210.937500,1.957856848007
216.796875,1.817589192880
222.656250,1.690498241859
228.515625,1.697266324405
234.375000,1.647616339538
240.234375,1.362401895095
246.093750,1.103285499159
251.953125,1.033107132577
257.812500,0.898866287021
263.671875,0.868388963902
269.531250,0.747175760513
275.390625,0.688184734147
281.250000,0.706511085288
287.109375,0.657976499934
292.968750,0.637510089940
298.828125,0.714849726471
304.687500,0.652351971465
310.546875,0.538743877762
316.406250,0.507563934054
322.265625,0.520906336116
328.125000,0.523439885618
333.984375,0.532545510472
339.843750,0.590070243740
345.703125,0.611696986359
351.562500,0.649722572678
357.421875,0.676308256292
363.281250,0.528723832440
369.140625,0.523650605659
375.000000,0.540772372804
380.859375,0.533337122488
386.718750,0.751471922028
392.578125,1.068095031261
398.437500,0.707471580195
