source_file,260630_0017.wav
sample_rate_hz,48000
fft_size,8192
dominant_frequency_hz,41.015625

frequency_hz,magnitude
0.000000,1.277800301979
5.859375,9.500525124614
11.718750,14.167303418984
17.578125,13.870856291538
23.437500,7.035116773886
29.296875,23.547105806071
35.156250,44.319909109772
41.015625,46.315510269609
46.875000,7.782773793897
52.734375,10.680446299650
58.593750,3.584020090846
64.453125,3.883791357435
70.312500,0.880804466381
76.171875,2.551282081116
82.031250,1.982435655069
87.890625,2.237931953953
93.750000,2.302496376149
99.609375,1.576898888414
105.468750,1.376884715719
111.328125,2.728963937482
117.187500,1.568137110119
123.046875,2.887572285606
128.906250,2.974956396160
134.765625,1.680392803621
140.625000,2.932758045858
146.484375,3.409595600609
152.343750,2.749350020478
158.203125,1.366632808377
164.062500,1.418169614401
169.921875,1.550222276524
175.781250,1.012543439350
181.640625,0.658257204695
187.500000,0.746953843532
193.359375,0.245430024234
199.218750,0.726473012713
205.078125,0.500828335716
210.937500,0.437733472112
216.796875,0.313031169444
222.656250,0.400835089314
228.515625,0.109825069814
234.375000,0.134887487609
240.234375,0.194025965796
246.093750,0.310943092248
251.953125,0.556557674891
257.812500,0.476997314758
263.671875,0.457726836576
269.531250,0.406573325892
275.390625,1.001662007498
281.250000,1.405348057473
287.109375,0.796912661240
292.968750,0.316947578151
298.828125,0.211808447372
304.687500,0.695745062795
310.546875,0.792177385041
316.406250,0.710119033168
322.265625,0.872135065065
328.125000,0.612388441636
333.984375,0.972705086354
339.843750,1.195468973603
345.703125,0.473654793943
351.562500,0.290084376817
357.421875,0.781507642198
363.281250,0.903350426959
369.140625,0.508968803024
375.000000,0.228834591712
380.859375,0.050348561167
386.718750,0.792393308330
392.578125,2.003918820157
398.437500,1.189061926822
404.296875,0.660617701360
410.156250,1.179591160020
416.015625,0.750551477218
421.875000,1.003718249772
427.734375,1.233420886043
433.593750,1.531991251044
439.453125,0.773399689837
445.312500,0.314785920579
451.171875,0.505045230796
457.031250,0.336336644197
462.890625,0.710105890361
468.750000,0.314752919705
474.609375,0.601130065654
480.468750,0.827159232664
486.328125,2.226343494186
492.187500,2.662377643891
498.046875,1.899726748211
503.906250,2.373460865415
509.765625,2.097760170180
515.625000,3.616321645370
521.484375,5.023234886904
527.343750,2.721831881715
533.203125,2.042236592704
539.062500,2.557238475899
544.921875,1.389230162696
550.781250,1.590311847524
556.640625,2.173648887974
562.500000,2.212448194196
568.359375,2.325616465228
574.218750,1.900418136744
580.078125,2.331206578792
585.937500,1.402715448094
591.796875,2.376392068770
597.656250,2.657010252312
603.515625,2.125083308708
609.375000,2.177458237562
615.234375,1.629550464415
621.093750,0.800950527362
626.953125,0.755736136504
632.812500,0.850146529085
638.671875,0.758294570897
644.531250,0.457569899396
650.390625,1.183679608271
656.250000,0.960345788749
662.109375,0.309499161884
667.968750,0.119099330900
673.828125,0.780656351262
679.687500,0.971363710261
685.546875,0.499742846604
691.406250,0.289326419168
697.265625,0.218049549651
703.125000,0.343186229989
708.984375,0.625828431070
714.843750,0.995742478876
720.703125,1.306509624215
726.562500,0.470847030185
732.421875,0.331898484178
738.281250,0.897078409854
744.140625,1.005381846599
750.000000,0.872002448071
755.859375,0.479634911685
761.718750,0.407363145888
767.578125,0.216806406256
773.437500,0.811186228463
779.296875,0.667542726201
785.156250,0.318596438411
791.015625,0.233180866165
796.875000,0.672587859112
802.734375,0.698151834332
808.593750,0.805902414428
814.453125,1.221848048192
